"X","origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored"
4237,"Q2965433","Christian Loamanu","Christian Loamanu","Christian_Loamanu","senior_club","2009–2012","toulon","/wiki/RC_Toulonnais",51,80
4238,"Q2965433","Christian Loamanu","Christian Loamanu","Christian_Loamanu","senior_club","2008–2009","toshiba brave lupus","/wiki/Toshiba_Brave_Lupus",11,60
4239,"Q2965433","Christian Loamanu","Christian Loamanu","Christian_Loamanu","international","2005-2008","japan","/wiki/Japan_national_rugby_union_team",16,25
4240,"Q29655660","Mark Sitch","Mark Sitch","Mark_Sitch","amateur","-","glasgow hawks","/wiki/Glasgow_Hawks_RFC",0,0
4241,"Q29655660","Mark Sitch","Mark Sitch","Mark_Sitch","senior_club","2003-04","glasgow warriors","/wiki/Glasgow_Warriors",2,0
4242,"Q108276232","Mahonri Ngakuru","Mahonri Ngakuru","Mahonri_Ngakuru","senior_club","2020-2022","tasman","/wiki/Tasman_(National_Provincial_Championship)",13,0
4243,"Q108276232","Mahonri Ngakuru","Mahonri Ngakuru","Mahonri_Ngakuru","senior_club","2022-2023","moana pasifika","/wiki/Moana_Pasifika",10,0
4244,"Q108276232","Mahonri Ngakuru","Mahonri Ngakuru","Mahonri_Ngakuru","senior_club","2023-","north harbour","/wiki/North_Harbour_(National_Provincial_Championship)",17,0
4245,"Q108276232","Mahonri Ngakuru","Mahonri Ngakuru","Mahonri_Ngakuru","senior_club","2024-","seattle seawolves","/wiki/Seattle_Seawolves",9,10
4246,"Q2965649","Christian Stewart","Christian Stewart","Christian_Stewart","amateur","1987-1988","maties","/wiki/Maties",0,0
4247,"Q2965649","Christian Stewart","Christian Stewart","Christian_Stewart","amateur","1989-","villagers","/wiki/Villager_Football_Club",0,0
4248,"Q2965649","Christian Stewart","Christian Stewart","Christian_Stewart","senior_club","1987-1998","western province","/wiki/Western_Province_(rugby_union)",136,0
4249,"Q2965649","Christian Stewart","Christian Stewart","Christian_Stewart","senior_club","1998","stormers","/wiki/Stormers",9,0
4250,"Q2965649","Christian Stewart","Christian Stewart","Christian_Stewart","international","1991-1995","canada","/wiki/Canada_national_rugby_union_team",14,10
4251,"Q2965649","Christian Stewart","Christian Stewart","Christian_Stewart","international","1998","south africa","/wiki/South_Africa_national_rugby_union_team",3,0
4252,"Q2966033","Christo Bezuidenhout","Christo Bezuidenhout","Christo_Bezuidenhout","international","2003","south africa","/wiki/South_Africa_national_rugby_union_team",4,0
4253,"Q2966200","Christophe Deslandes","Christophe Deslandes","Christophe_Deslandes","international","1990-92","france","/wiki/France_national_rugby_union_team",6,0
4254,"Q2966210","Christophe Deylaud","Christophe Deylaud","Christophe_Deylaud","senior_club","1982-1985","us portet-sur-garonne","/w/index.php?title=US_Portet-sur-Garonne&action=edit&redlink=1",0,0
4255,"Q2966210","Christophe Deylaud","Christophe Deylaud","Christophe_Deylaud","senior_club","1985-1990","blagnac scr","/wiki/Blagnac_Rugby",0,0
4256,"Q2966210","Christophe Deylaud","Christophe Deylaud","Christophe_Deylaud","senior_club","1990-1991","rc toulon","/wiki/RC_Toulon",0,0
4257,"Q2966210","Christophe Deylaud","Christophe Deylaud","Christophe_Deylaud","senior_club","1991-1999","stade toulousain","/wiki/Stade_Toulousain",0,0
4258,"Q2966210","Christophe Deylaud","Christophe Deylaud","Christophe_Deylaud","senior_club","1999-2000","su agen","/wiki/SU_Agen_Lot-et-Garonne",0,0
4259,"Q2966210","Christophe Deylaud","Christophe Deylaud","Christophe_Deylaud","international","1992-1995","france","/wiki/France_national_rugby_union_team",16,51
4260,"Q2966316","Christophe Juillet","Christophe Juillet","Christophe_Juillet","senior_club","1989-1998","montferrand","/wiki/ASM_Clermont_Auvergne",0,0
4261,"Q2966316","Christophe Juillet","Christophe Juillet","Christophe_Juillet","senior_club","1998-2002","stade français","/wiki/Stade_Fran%C3%A7ais",0,0
4262,"Q2966316","Christophe Juillet","Christophe Juillet","Christophe_Juillet","international","1995-2001","france","/wiki/France_national_rugby_union_team",18,10
4263,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","amateur","0000-1989","peyrehorade","/wiki/Peyrehorade",0,0
4264,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","amateur","1990-1996","aviron bayonnais","/wiki/Aviron_Bayonnais",0,0
4265,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","amateur","2004-2006","saint-médard-en-jalles","/wiki/Saint-M%C3%A9dard-en-Jalles",0,0
4266,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","senior_club","1996-2000","brive","/wiki/CA_Brive",0,0
4267,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","senior_club","2000-2002","agen","/wiki/SU_Agen_Lot-et-Garonne",0,0
4268,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","senior_club","2002-2004","bayonne","/wiki/Aviron_Bayonnais",0,0
4269,"Q2966334","Christophe Lamaison","Christophe Lamaison","Christophe_Lamaison","international","1996-2001","france","/wiki/France_national_rugby_union_team",37,380
4270,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","senior_club","1997-2001","stade français","/wiki/Stade_Fran%C3%A7ais",0,0
4271,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","senior_club","2001-2003","ca bègles","/wiki/CA_Bordeaux-B%C3%A8gles_Gironde",30,13
4272,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","senior_club","2003-2004","bourgoin","/wiki/CS_Bourgoin-Jallieu",17,16
4273,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","senior_club","2004-2006","pau","/wiki/Section_Paloise",42,36
4274,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","senior_club","2006-2007","castres","/wiki/Castres_Olympique",19,0
4275,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","senior_club","2007-2008","leicester","/wiki/Leicester_Tigers",9,0
4276,"Q2966338","Christophe Laussucq","Christophe Laussucq","Christophe_Laussucq","international","1999-2000","france","/wiki/France_national_rugby_union_team",4,5
4277,"Q108291687","William Havili","William Havili","William_Havili","senior_club","2018, 2021-","tasman","/wiki/Tasman_(National_Provincial_Championship)",23,158
4278,"Q108291687","William Havili","William Havili","William_Havili","senior_club","2022-","moana pasifika","/wiki/Moana_Pasifika",47,137
4279,"Q108291687","William Havili","William Havili","William_Havili","international","2022-2023","tonga","/wiki/Tonga_national_rugby_union_team",18,101
4280,"Q2966389","Christophe Milhères","Christophe Milhères","Christophe_Milh%C3%A8res","senior_club","2005-2007","us dax","/wiki/US_Dax",0,0
4281,"Q2966389","Christophe Milhères","Christophe Milhères","Christophe_Milh%C3%A8res","senior_club","1997-2005","biarritz","/wiki/Biarritz_Olympique",0,0
4282,"Q2966389","Christophe Milhères","Christophe Milhères","Christophe_Milh%C3%A8res","senior_club","-1997","us dax","/wiki/US_Dax",0,0
4283,"Q2966389","Christophe Milhères","Christophe Milhères","Christophe_Milh%C3%A8res","international","1996-1999","france","/wiki/France",1,0
4284,"Q2966398","Christophe Mougeot","Christophe Mougeot","Christophe_Mougeot","international","1992","france","/wiki/France_national_rugby_union_team",3,0
4285,"Q2966454","Christophe Porcu","Christophe Porcu","Christophe_Porcu","senior_club","2008-2008","usa perpignan","/wiki/USA_Perpignan",0,0
4286,"Q2966454","Christophe Porcu","Christophe Porcu","Christophe_Porcu","senior_club","2006-2007","torreilles","/w/index.php?title=Torreilles_Rugby&action=edit&redlink=1",0,0
4287,"Q2966454","Christophe Porcu","Christophe Porcu","Christophe_Porcu","senior_club","2002-2006","usa perpignan","/wiki/USA_Perpignan",0,0
4288,"Q2966454","Christophe Porcu","Christophe Porcu","Christophe_Porcu","senior_club","1994-2002","agen","/wiki/SU_Agen_Lot-et-Garonne",0,0
4289,"Q2966454","Christophe Porcu","Christophe Porcu","Christophe_Porcu","senior_club","1985-1994","auch","/wiki/FC_Auch_Gers",0,0
4290,"Q2966454","Christophe Porcu","Christophe Porcu","Christophe_Porcu","international","2002-2002","france","/wiki/France",10,0
4291,"Q2966485","Christophe Samson","Christophe Samson","Christophe_Samson","senior_club","2012–","castres olympique","/wiki/Castres_Olympique",88,5
4292,"Q2966485","Christophe Samson","Christophe Samson","Christophe_Samson","senior_club","2010–2012","toulon","/wiki/RC_Toulonnais",47,0
4293,"Q2966485","Christophe Samson","Christophe Samson","Christophe_Samson","senior_club","2007–2010","clermont auvergne","/wiki/ASM_Clermont_Auvergne",51,5
4294,"Q2966485","Christophe Samson","Christophe Samson","Christophe_Samson","senior_club","2006–2007","la rochelle","/wiki/Stade_Rochelais",22,10
4295,"Q2966485","Christophe Samson","Christophe Samson","Christophe_Samson","international","2012-2013","france","/wiki/France",5,0
4296,"Q2966502","Christophe Urios","Christophe Urios","Christophe_Urios","senior_club","1985-1990","carcassonne","/wiki/US_Carcassonne",0,0
4297,"Q2966502","Christophe Urios","Christophe Urios","Christophe_Urios","senior_club","1990-1999","castres","/wiki/Castres_Olympique",0,0
4298,"Q108309735","Keepa Mewett","Keepa Mewett","Keepa_Mewett","senior_club","2012-2017","bay of plenty","/wiki/Bay_of_Plenty_(National_Provincial_Championship)",32,5
4299,"Q108309735","Keepa Mewett","Keepa Mewett","Keepa_Mewett","senior_club","2014","manawatu","/wiki/Manawatu_(National_Provincial_Championship)",11,0
4300,"Q108309735","Keepa Mewett","Keepa Mewett","Keepa_Mewett","senior_club","2018-2020","ntt red hurricanes","/wiki/NTT_DoCoMo_Red_Hurricanes_Osaka",15,10
4301,"Q108309735","Keepa Mewett","Keepa Mewett","Keepa_Mewett","senior_club","2020","bay of plenty","/wiki/Bay_of_Plenty_(National_Provincial_Championship)",9,5
4302,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","amateur","1996-2007","marcq-en-barœul","/wiki/Olympique_Marcquois_Rugby",0,0
4303,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","amateur","2007-2012","toulouse","/wiki/Stade_Toulousain",0,0
4304,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","senior_club","2012-2017","toulouse","/wiki/Stade_Toulousain",108,25
4305,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","senior_club","2017-2019","saracens","/wiki/Saracens_F.C.",34,5
4306,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","senior_club","2019-","toulon","/wiki/RC_Toulonnais",68,20
4307,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","international","2012-2013","france u20","/wiki/France_national_under-20_rugby_union_team",9,0
4308,"Q2966657","Christopher Tolofua","Christopher Tolofua","Christopher_Tolofua","international","2012-","france","/wiki/France",7,0
4309,"Q2967632","Chum Ochse","Chum Ochse","Chum_Ochse","senior_club","-","boland","/wiki/Boland_Cavaliers",0,0
4310,"Q2967632","Chum Ochse","Chum Ochse","Chum_Ochse","senior_club","-","border","/wiki/Border_Bulldogs",0,0
4311,"Q2967632","Chum Ochse","Chum Ochse","Chum_Ochse","senior_club","-","western province","/wiki/Western_Province_(rugby_team)",0,0
4312,"Q2967632","Chum Ochse","Chum Ochse","Chum_Ochse","international","1951-53","south africa","/wiki/South_Africa_national_rugby_union_team",7,9
4313,"Q2972202","Cian Healy","Cian Healy","Cian_Healy","senior_club","2007-","leinster","/wiki/Leinster_Rugby",288,160
4314,"Q2972202","Cian Healy","Cian Healy","Cian_Healy","international","2007","ireland u20","/wiki/Ireland_national_under-20_rugby_union_team",4,5
4315,"Q2972202","Cian Healy","Cian Healy","Cian_Healy","international","2008-2009","ireland wolfhounds","/wiki/Ireland_Wolfhounds",8,0
4316,"Q2972202","Cian Healy","Cian Healy","Cian_Healy","international","2009-2025","ireland","/wiki/Ireland_national_under-20_rugby_union_team",137,65
4317,"Q2972202","Cian Healy","Cian Healy","Cian_Healy","international","2013","lions","/wiki/British_%26_Irish_Lions",0,0
4318,"Q2972218","Ciaran Fitzgerald","Ciaran Fitzgerald","Ciaran_Fitzgerald","amateur","-","st. mary's college","/wiki/St._Mary%27s_College_RFC",0,0
4319,"Q2972218","Ciaran Fitzgerald","Ciaran Fitzgerald","Ciaran_Fitzgerald","senior_club","1972-1987","connacht","/wiki/Connacht_Rugby",39,4
4320,"Q2972218","Ciaran Fitzgerald","Ciaran Fitzgerald","Ciaran_Fitzgerald","international","1979-1986","ireland","/wiki/Republic_of_Ireland",25,4
4321,"Q2972218","Ciaran Fitzgerald","Ciaran Fitzgerald","Ciaran_Fitzgerald","international","1983","british and irish lions","/wiki/British_and_Irish_Lions",4,0
4322,"Q2976625","Claude Davey","Claude Davey","Claude_Davey","amateur","1928-1930","swansea rfc","/wiki/Swansea_RFC",0,0
4323,"Q2976625","Claude Davey","Claude Davey","Claude_Davey","amateur","1930-1935","sale fc","/wiki/Sale_Sharks",0,0
4324,"Q2976625","Claude Davey","Claude Davey","Claude_Davey","amateur","1936-1937","barbarian f.c.","/wiki/Barbarian_F.C.",0,0
4325,"Q2976625","Claude Davey","Claude Davey","Claude_Davey","international","1930-1938","wales",NA,23,15
4326,"Q2976626","Claud O'Donnell","Claud O'Donnell","Claud_O%27Donnell","senior_club","1912-13","new south wales","/wiki/Sydney,_New_South_Wales",0,0
4327,"Q2976626","Claud O'Donnell","Claud O'Donnell","Claud_O%27Donnell","international","1913","wallabies","/wiki/Australian_national_rugby_union_team",2,0
4328,"Q2977307","Claude Dourthe","Claude Dourthe","Claude_Dourthe","senior_club","1965-1977","dax","/wiki/US_Dax",0,0
4329,"Q2977307","Claude Dourthe","Claude Dourthe","Claude_Dourthe","international","1966-1975","france","/wiki/France_national_rugby_union_team",33,40
4330,"Q2977631","Claude Lacaze","Claude Lacaze","Claude_Lacaze","senior_club","-","fc lourdes","/wiki/FC_Lourdes",0,0
4331,"Q2977631","Claude Lacaze","Claude Lacaze","Claude_Lacaze","senior_club","-","sc angoulême","/wiki/Soyaux_Angoul%C3%AAme_XV_Charente",0,0
4332,"Q2977631","Claude Lacaze","Claude Lacaze","Claude_Lacaze","senior_club","-","racing club de nice","/wiki/Rugby_Nice_C%C3%B4te_d%27Azur_Universit%C3%A9-Racing",0,0
4333,"Q2977631","Claude Lacaze","Claude Lacaze","Claude_Lacaze","international","1961-69","france","/wiki/France",33,59
4334,"Q2977990","Claude Portolan","Claude Portolan","Claude_Portolan","international","1986-89","france","/wiki/France_national_rugby_union_team",3,0
4335,"Q108428584","Jason Higgins","Jason Higgins","Jason_Higgins","senior_club","2020","rugby united new york","/wiki/Rugby_United_New_York",0,0
4336,"Q108428584","Jason Higgins","Jason Higgins","Jason_Higgins","senior_club","2021","toronto arrows","/wiki/Toronto_Arrows",13,20
4337,"Q108428584","Jason Higgins","Jason Higgins","Jason_Higgins","senior_club","2022-2023","san diego legion","/wiki/San_Diego_Legion",20,40
4338,"Q108428584","Jason Higgins","Jason Higgins","Jason_Higgins","senior_club","2024-","chicago hounds","/wiki/Chicago_Hounds_(rugby_union)",0,0
4339,"Q108428584","Jason Higgins","Jason Higgins","Jason_Higgins","international","2021-","canada","/wiki/Canada_national_rugby_union_team",9,0
4340,"Q2978170","Claude Spanghero","Claude Spanghero","Claude_Spanghero","senior_club","1980-?","sporting club appaméen","/w/index.php?title=Sporting_club_appam%C3%A9en&action=edit&redlink=1",0,0
4341,"Q2978170","Claude Spanghero","Claude Spanghero","Claude_Spanghero","senior_club","?–1980","narbonne","/wiki/RC_Narbonne",0,0
4342,"Q2978170","Claude Spanghero","Claude Spanghero","Claude_Spanghero","international","1971-1975","france","/wiki/France_national_rugby_union_team",22,0
4343,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","senior_club","-","brynamman","/w/index.php?title=Brynamman_RFC&action=edit&redlink=1",0,0
4344,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","senior_club","-","swansea","/wiki/Swansea",0,0
4345,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","senior_club","-","london welsh","/wiki/London_Welsh_RFC",0,0
4346,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","senior_club","-","harlequins","/wiki/Harlequin_F.C.",0,0
4347,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","senior_club","-","barbarians","/wiki/Barbarian_F.C.",0,0
4348,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","international","1949-1959","wales","/wiki/Wales_national_rugby_union_team",26,3
4349,"Q2978800","Clem Thomas","Clem Thomas","Clem_Thomas","international","1955","british lions","/wiki/British_%26_Irish_Lions",2,0
4350,"Q29788442","Herman Mostert","Herman Mostert","Herman_Mostert","senior_club","1999–2001","western province","/wiki/Western_Province_(rugby_team)",0,0
4351,"Q29788442","Herman Mostert","Herman Mostert","Herman_Mostert","senior_club","1990–1992","mystic river","/wiki/Mystic_River_Rugby_Club",0,0
4352,"Q2979039","Cliff Bowen","Cliff Bowen","Cliff_Bowen","amateur","1899","devonport albion",NA,0,0
4353,"Q2979039","Cliff Bowen","Cliff Bowen","Cliff_Bowen","international","1896-1897","wales","/wiki/Wales_national_rugby_union_team",4,3
4354,"Q2979047","Cliff Davies","Cliff Davies","Cliff_Davies_(rugby_union)","amateur","1950-1951","barbarian f.c.","/wiki/Barbarian_F.C.",0,0
4355,"Q2979047","Cliff Davies","Cliff Davies","Cliff_Davies_(rugby_union)","international","1947-1951","wales",NA,16,3
4356,"Q2979047","Cliff Davies","Cliff Davies","Cliff_Davies_(rugby_union)","international","1950","british lions","/wiki/British_and_Irish_Lions",1,0
4357,"Q2979054","Cliff Mytton","Cliff Mytton","Cliff_Mytton","senior_club","1997-03","stade français","/wiki/Stade_Fran%C3%A7ais",0,0
4358,"Q2979054","Cliff Mytton","Cliff Mytton","Cliff_Mytton","senior_club","1991-97","north harbour","/wiki/North_Harbour_(National_Provincial_Championship)",50,21
4359,"Q2979062","Cliff Porter","Cliff Porter","Cliff_Porter","international","1923-1930","new zealand","/wiki/New_Zealand_national_rugby_union_team",41,48
4360,"Q2979063","Cliff Pritchard","Cliff Pritchard","Cliff_Pritchard","amateur","1899-1906","newport rfc","/wiki/Newport_RFC",0,0
4361,"Q2979063","Cliff Pritchard","Cliff Pritchard","Cliff_Pritchard","amateur","1906","pontypool rfc","/wiki/Pontypool_RFC",0,0
4362,"Q2979063","Cliff Pritchard","Cliff Pritchard","Cliff_Pritchard","international","1904-1906","wales",NA,5,6
4363,"Q29790738","Dave Whiteford","Dave Whiteford","Dave_Whiteford","amateur","2004-16","melrose","/wiki/Melrose_RFC",0,0
